date,symbol,open,high,low,close,volume
2017-10-22,EGX:MFPC,8.05453369,8.05453369,7.82924322,7.84841672,431053.92246561
2017-10-23,EGX:MFPC,7.84841672,7.84841672,7.66946275,7.75734185,374676.57058289
2017-10-24,EGX:MFPC,7.75734185,7.90913346,7.61034413,7.71180449,417998.50994037
2017-10-25,EGX:MFPC,7.71180449,7.82924322,7.60714844,7.68863624,698020.21042178
2017-10-26,EGX:MFPC,7.68863624,7.71100543,7.58957251,7.627121,605055.15881589
2017-10-29,EGX:MFPC,7.627121,7.68144644,7.50968227,7.56880089,388357.84181021
2017-10-30,EGX:MFPC,7.56880089,7.66946275,7.44257479,7.51847028,906105.71168694
2017-10-31,EGX:MFPC,7.51847028,7.701419,7.3499018,7.45216122,1478941.66452012
2017-11-01,EGX:MFPC,7.45216122,7.54163853,7.3499018,7.40023241,510537.97762886
2017-11-02,EGX:MFPC,7.40023241,7.61593645,7.40023241,7.5120789,758215.30038714
2017-11-05,EGX:MFPC,7.5120789,7.5120789,7.32992924,7.37946143,1022878.42831968
2017-11-06,EGX:MFPC,7.37946143,7.40981948,7.16615401,7.23805531,659242.00524135
2017-11-07,EGX:MFPC,7.23805531,7.27001156,6.79067014,7.04711772,934119.14719172
2017-11-08,EGX:MFPC,7.04711772,7.19012132,6.95045061,7.01596061,506645.13650196
2017-11-09,EGX:MFPC,7.01596061,7.18612657,7.01596061,7.09025853,250643.89300611
2017-11-12,EGX:MFPC,7.09025853,7.17813763,6.75072502,6.91450025,752995.63881185
2017-11-13,EGX:MFPC,6.91450025,6.91450025,6.68281848,6.74593177,431842.50443022
2017-11-14,EGX:MFPC,6.74593177,7.02954179,6.47110919,6.65565548,1017345.83739336
2017-11-15,EGX:MFPC,6.65565548,6.87056038,6.63088967,6.77229515,301213.27613359
2017-11-16,EGX:MFPC,6.77229515,6.79546339,6.63088967,6.74593177,917208.44506171
2017-11-19,EGX:MFPC,6.74593177,6.79067014,6.63088967,6.67403047,218599.92745998
2017-11-20,EGX:MFPC,6.67403047,6.78268128,6.61091711,6.68761165,397745.7223413
